"anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
0,1,0,0,1,1,0,1
0,1,0,0,0,0,0,1
0.4,0.6,0.2,0.2,0.6,0.2,0.4,0.6
0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1
0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0.2,0.2,0.2,0.4,0,0.6,0.4,0.2
0,1,0,0.5,0.5,0.5,0,0.5
0,0.5,0,0,0.5,0,0,0.5
0,1,0,1,0,0,0,0
0.25,0.75,0,0.25,0.75,0.25,0.5,0.75
0,0,0,0,0,0,0,0
0.2,0.2,0.2,0.6,0.2,0.4,0.2,0
0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,1
0,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0.666666666666667
0.4,1,0,0.2,0.8,0.4,0.2,0.8
0.166666666666667,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0.666666666666667
1,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0
0.25,0.75,0.25,1,0.25,0.5,0.25,0.5
0.166666666666667,0.5,0,0.166666666666667,0.5,0.166666666666667,0.166666666666667,0.666666666666667
0.5,1,0,0.5,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0.5,0,0.5,0,0
0,1,0,0,0,0,0,0
0,1,0,1,1,0,1,1
0.5,0.5,0.5,0.5,0.5,0,1,1
1,0,1,0.5,0,0.5,1,0
0.5,0,0.5,0.75,0,0.75,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0.5,1,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1
1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0
0,0,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667
0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0
0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333
0,1,0,0,0.666666666666667,0.333333333333333,0.333333333333333,1
0.5,0,1,0.5,0,0,0,0
1,1,1,1,1,1,1,1
0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0
0.2,0.2,0,0.2,0,0,0,0.8
0.5,0,0.5,0,0,0.5,0,0.5
0.5,1,1,0.5,1,0.5,0.5,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0,0,0,0.5,0,0,0,0
0.25,0,0,0,0,0.25,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
0,1,0,0,1,0,1,0
0.5,0.5,0,0.5,0,1,0,0.5
0,1,0,1,0,0,0,0
0,1,0,0.5,0.5,0,0,0
0,1,0,1,0,0,0,0
0.5,0.5,1,0,0.5,0,0,0.5
0,1,0,0,0.5,0,0,0.5
0,0,0,0,0,0,1,0
0,0.5,0.5,0,0.5,1,0,1
0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0.666666666666667
0.5,0,0.5,0.75,0,0.75,0,0
0,1,0,1,0,0,0,0
0,0,0.5,0,0.5,0.5,0,0
0,0.5,0,0,0,0.5,0,0
1,0,1,1,0,1,0,0
0.25,0.5,0.25,0.5,0.5,0.5,0,0.5
0,0.714285714285714,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0.714285714285714
0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667,0.666666666666667,0.166666666666667,0.833333333333333
0.5,0.5,0,0.5,0,0,0,0.5
0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0
0.333333333333333,1,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,1
0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333
1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
0.333333333333333,0,0,0.666666666666667,0,0.666666666666667,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0.5,0,0,0,0.5,0,0.5
0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,1
0.5,0,0,0.5,0,0.5,0.5,0
0,0,0,0,0,1,0,1
0,0,0,0,0,1,0,1
1,0,1,0,0,0,0,0
0,0.5,0,0.5,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.333333333333333,0,0,0.666666666666667,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.5,0,0
0,0,0,0,1,1,1,1
0,0.5,0,0,0.5,0,0.5,1
0,0,0,0,0.5,0,0,1
0,0,0,0,0.25,0,0,0.25
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0.5,0,0,0.5,0.5
0.2,0,0.2,0,0.2,0,0.2,1
0.375,0.75,0.375,0.375,0.375,0.5,0.25,0.5
0.333333333333333,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333
0,0.5,0,0,0.5,0,0.5,0.5
0.333333333333333,1,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333
0.111111111111111,0.444444444444444,0.222222222222222,0.333333333333333,0.222222222222222,0.444444444444444,0.333333333333333,0.444444444444444
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1
0,0,0,0,0.5,0,0,0.5
0,0,0,0,0,0,0,1
1,0.333333333333333,0.666666666666667,0,0,0,0,0.333333333333333
0,0,1,0,0,1,0,0
0,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
0,0,0,1,0,0,0,0
1,1,0,0.5,0.5,0.5,0,0.5
0,0.5,0,0,0.5,0,0.25,0.5
0,0.5,0,0,0.75,0.25,0,1
0,0,0,0,0,0,0,0
0,1,0,0,1,1,0,1
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0.111111111111111,0.444444444444444,0.111111111111111,0.111111111111111,0.222222222222222,0,0.111111111111111,0.333333333333333
0.5,0.5,0,0.25,0.25,0,0.25,1
0,1,0,1,1,1,1,0
0,1,0,0,0,0,0,0
0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,1
1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1
1,0,1,1,0,1,0,0
0.125,1,0.125,0.125,0.375,0.25,0.375,0.375
0.285714285714286,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0
0,0,0,0,0.5,0,0,0.5
0,0.181818181818182,0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909,0.0909090909090909,0.363636363636364
0,0,0,0,1,0,0,0
0.722222222222222,0.611111111111111,0.333333333333333,0.611111111111111,0.388888888888889,0.666666666666667,0.222222222222222,0.5
0,0,0,1,0,1,0,0.5
0,0.5,0,0,1,1,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,1,0,0,1,1
0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,0.571428571428571,0.571428571428571,0.142857142857143,1
0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,0.666666666666667
1,0,1,1,0,0,0,0
0,0.2,0,0.4,0,0.2,0,1
0.4,0.2,0.2,0.4,0.2,0.2,0,0.2
0,0,0,0,0,0,0,1
0.4,0.6,0,0.2,0.4,0,0.2,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
1,0,1,1,0,1,1,0
0.333333333333333,1,0.333333333333333,0,0.666666666666667,0.666666666666667,0.333333333333333,1
0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667
1,1,1,0,1,1,0,0
0,1,0,0,0.5,0,0,0.5
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,1,0,0,1,0,1,1
0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333
0,0.25,0,0.25,0.25,0.25,0.25,1
0,0,0,0,0,0.5,0,0
0,0.5,0,0,0,0,0,0.5
0,0.333333333333333,0,0,0.666666666666667,0,0,0.333333333333333
0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.75,0,0,0.75,0,0.5,1
0,1,0,0,0,0,0,0
0,1,0,1,0,1,0,0
0.533333333333333,0.2,0.4,0.533333333333333,0.266666666666667,0.533333333333333,0.266666666666667,0.333333333333333
0,0,0,0.5,0,0,0,0.5
1,1,0,1,1,1,1,0
0,0.75,0,0,0.25,0,0.25,0.5
0.5,0.625,0.5,0.25,0.25,0.25,0.25,0.375
0.25,1,0.25,0.75,0.25,1,0.5,0.5
0,0,0,0,1,0,1,0
1,0,1,0,0,0,0,0
0.333333333333333,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0,0
0.333333333333333,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222,0.444444444444444,0.111111111111111,0.333333333333333
0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333
0,1,0,0,0,0,0,0
1,0,0.5,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0
0.5,0.5,0,0.5,0.5,0.5,0,0
0,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1
0,0.666666666666667,0,0,0.666666666666667,0,0.666666666666667,1
0,0.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5
0,0,0,0,0,0,0,0
0.25,1,0.5,0.25,0.25,0.25,0,0.5
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0.5,0.5,0,0,0,1
0,0,0,0,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,1,0,0,0,0,0,0.5
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1
1,1,1,0.5,0,0.5,0,0.5
0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,1,0,0.333333333333333
0.25,0.25,0,0.25,0.75,0,0.25,1
0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0
1,0,0,0,0.5,0,0,0.5
0.5,0.5,0.5,0.5,1,0.5,0,1
0,0.75,0.25,0,0.75,0.25,0.75,0.25
0.5,0.5,0,1,0,0.5,0,0
0,0,0,0,0,0,0,0.5
0,0,0,0,0,0,0,1
0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0,0
1,1,0,1,1,1,0,1
0,0,0,0.5,0.5,0,0.5,0
0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0
0.333333333333333,0,0.333333333333333,0,0,0,0,1
0,0,0,0,0,0,0,0
0.541666666666667,0.333333333333333,0.458333333333333,0.541666666666667,0.291666666666667,0.5,0.291666666666667,0.375
0,0,0,0,0,0,0,0
0.25,0.25,0.5,0,0,0,0,0.25
0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0
0.75,1,0.5,0.75,0.5,0.5,0.25,0.5
0.571428571428571,0.285714285714286,0.714285714285714,0.428571428571429,0.142857142857143,0.571428571428571,0.142857142857143,0.142857142857143
0,1,0,0,1,0,0,1
0,0.2,0,0,0.4,0,0.2,0.2
1,0,0,1,0,1,1,0
0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333
0.5,1,0.5,0.5,1,0.5,0.5,0.5
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0
1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,0
0.5,0.5,0,1,0,0,0,1
0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0.666666666666667
1,1,0.5,1,0,1,0,0
0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,1
0,1,0,0,1,0.5,0.5,1
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
1,0,1,0,0,1,0,1
0.333333333333333,1,0,0.333333333333333,0.333333333333333,0,0,0.666666666666667
0,1,0,0,0,0,1,1
1,1,0.5,1,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0
0.5,0,0.5,1,0,0.5,0,0
0,0,1,0,0,0,0,0
0.5,0,0.5,0,0,0,0,0
0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667
0,0.333333333333333,0,0,0.333333333333333,0,0,0.666666666666667
0,0.5,0,0.166666666666667,0.333333333333333,0,0,1
0.5,0,0.5,0,0,0.5,0,0
0.428571428571429,0.285714285714286,0.142857142857143,0.428571428571429,0.285714285714286,0.142857142857143,0,0.714285714285714
0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.4,0,0.2,0.6,0.2,0,0.6
0.230769230769231,0.461538461538462,0.0769230769230769,0.0769230769230769,0.538461538461538,0.0769230769230769,0.384615384615385,0.538461538461538
0,0,0,0,0,1,1,0
0.2,0.4,0,0.2,0.8,0.2,0,0.6
0,0,0,0.5,0,0,0,0
0,0.5,0,0,0.5,0,0,0.5
0,0,0.5,0,0.5,0,0.5,0
0.285714285714286,0.571428571428571,0.285714285714286,0.142857142857143,0.428571428571429,0.285714285714286,0.285714285714286,0.428571428571429
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0.142857142857143,0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0.5,0,0.5,0.5,0.5,0.5,0,0
1,0,1,1,1,1,0,0
0.75,0.5,0.25,0.5,0.25,0.25,0.25,0.75
0,1,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,1
0,0.5,0,0,0.5,0.5,0,0.5
0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0.5,0,0.5,0,0
0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0
0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0.5,0,0,0,0.5
0.5,1,0.5,0,0.5,0,0.5,0.5
1,0,1,1,0,0,0,0
0.333333333333333,0,1,0.333333333333333,0,0.666666666666667,0,0
0,0.5,0.333333333333333,0.833333333333333,0.166666666666667,0.5,0,0.5
0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,0.5,0,0,0.5
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,1,0,0,1
0.5,0,0.5,0,0,0,0,0.5
0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.5
0.666666666666667,0,0.333333333333333,0.666666666666667,0,1,0,0
0,0.5,0,0,1,0,0,1
0,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333
0.5,0.5,0,0.5,0,0,0,1
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,1,0,0,1,0,0.5,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0.6,0.4,0.4,0.4,0.4,0.6,0.2,0.4
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0.5,0.5,0,0.5,0,0
0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0.5,0.25,0.25,0.5,0,0.25,0.25,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0.285714285714286,0,0.142857142857143,0.285714285714286,0,0,0.857142857142857
0.5,0,0,0.5,1,1,0,0.5
0,0.5,0,0,0.5,0,0.5,0.5
0.25,0.5,0,0,0.75,0,0.75,0.75
1,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,0.5,0,0.5,0.5
1,0,1,1,0,1,0,0
0,1,0,0.5,1,0.5,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0
0.6,0.4,0.4,0.2,0.4,0.4,0.4,0.8
0,1,0,0,1,0,0.5,1
0.5,0,0,0.5,0.5,0.5,0,1
0,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333
0.166666666666667,0,0.333333333333333,0.166666666666667,0,0.5,0,0.333333333333333
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
0,0.5,0,0,1,0,0.5,1
0,0.5,0.5,0,1,0,0.5,1
0,1,0.5,0,0.5,0.25,0.5,0.25
0,0.5,0,0,0,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0
0,0,0,0,0,0,0,0
0,1,0,0.5,0,0,0,0.5
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0.75,0.5,0.5,0.25,0.75,0.25,0.25
0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0
0.5,0,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0,0.5,0.75,0,0.75,0,0
0,0,0,0,0,0,0,0
0.5,0.5,0.5,1,0.5,1,0,0.5
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0.5
0.2,0.8,0.4,0.4,0.4,0.4,0.2,0.4
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,1
0.333333333333333,0.555555555555556,0.111111111111111,0.666666666666667,0.444444444444444,0.333333333333333,0.222222222222222,0.444444444444444
0,1,0,0,0.5,0,0,0.5
1,0,1,1,0,1,0,0
0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,1
1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0.5,0,0,0.5,0,0.5,0.5
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,0.5,0,0,1
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0
0,0,0,0,0,0.5,0,0.5
0,0.5,0,0,0.5,0,0.5,1
1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,1
0.666666666666667,0.333333333333333,1,0.666666666666667,0.333333333333333,0.333333333333333,0,0.666666666666667
0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,1
1,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
1,0,0,1,0,1,0,0
0.5,0.5,0.5,0,0,0.5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0,0.5,0,0.5,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0.666666666666667,0,0.666666666666667
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.5,0,0.5,0,1,0,1
0.5,1,0,0.5,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0.5,1,0,0,0.5,0,0.5,1
0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
0,0.666666666666667,0,0.333333333333333,0,0,0,1
0.625,0.375,0.5,0.5,0.25,0.625,0.25,0.5
0.714285714285714,0.142857142857143,0.571428571428571,0.857142857142857,0.428571428571429,0.428571428571429,0,0.285714285714286
0.461538461538462,0.307692307692308,0.461538461538462,0.461538461538462,0.153846153846154,0.538461538461538,0.230769230769231,0.461538461538462
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0
0.666666666666667,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0
0.5,0,0.5,0,0,0,0,0.5
0,0,0,0,0,1,1,0
0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0.5,0.5
1,0.5,0.5,1,0,0.5,0,0
0.5,0,0.5,0.5,0.5,0.5,0,1
0,1,0,1,1,1,1,1
0,0,0,0,0,0,0,0
0,0.5,0,0,0.5,0,0,1
1,0,0,0,0,0,0,0
0,1,0,0.25,0.75,0,0.75,0.75
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0.5,0,0.5,0,0,0.5
0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1
0,1,0,0,0.5,0,0.5,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0.285714285714286,0.571428571428571,0,0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,0.428571428571429
0,0,0,0,0.333333333333333,0,0,0.333333333333333
0,0,0,0,0,0,0,0
0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667
0,0,0,1,0,0,1,0
1,0,0,1,0,1,0,0
0,1,0,0,1,0,1,1
0.5,0,0.5,0,0.5,0,0,0.5
0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,1
0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333
0,0,0,0.5,0,1,0,0
0,0.5,0,0.5,0.75,0.25,0,0.5
0,0.5,0,0.166666666666667,0.833333333333333,0,0.333333333333333,0.833333333333333
0,1,0,0,0.75,0.25,0,0.75
0,0,0,0,0,0,0,0
0,0.8,0.2,0.2,0.4,0.2,0.2,0.4
0.25,0,0.5,0.25,0,0.25,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0.5,0,1,0,0.5,0.5,0
